failed_attempts_5m,ip_reputation_score,velocity_kmh,is_tor_or_vpn,country_mismatch,hour_anomaly_score,device_trust_score,is_compromised
0,0.0652,82.5,0,0,0.0563,0.6672,0
0,0.0451,25.94,0,0,0.1014,0.9683,0
0,0.042,65.35,0,0,0.0004,0.7714,0
1,0.0736,59.76,0,0,0.0908,0.9816,0
0,0.1961,27.67,0,0,0.1542,0.9393,0
1,0.0546,23.73,0,0,0.0184,0.8491,0
1,0.0365,146.81,0,0,0.0749,0.8841,0
1,0.0794,48.99,0,0,0.2522,0.9443,0
2,0.0931,56.79,0,0,0.2387,0.9367,0
0,0.0451,9.97,0,0,0.0518,0.7836,0
0,0.1248,172.66,0,0,0.1915,0.9423,0
0,0.0283,49.37,0,0,0.0518,0.9856,0
0,0.026,3.82,0,0,0.0633,0.9161,0
8,0.8029,63.65,0,0,0.6745,0.1191,1
0,0.1825,45.97,0,0,0.0666,0.8892,0
1,0.2174,50.96,0,0,0.0626,0.9078,0
7,0.774,150.32,0,1,0.7331,0.0754,1
0,0.1226,69.03,1,0,0.2822,0.8928,0
0,0.051,2.16,0,0,0.4224,0.8048,0
0,0.037,21.41,0,0,0.1051,0.8221,0
0,0.1077,14.0,0,0,0.0189,0.9518,0
8,0.6907,3232.36,0,0,0.7376,0.0061,1
2,0.1435,20.65,0,0,0.5069,0.9653,0
0,0.0108,11.86,0,0,0.122,0.8088,0
0,0.0267,9.71,0,0,0.0756,0.9779,0
19,0.7674,34.59,0,1,0.7844,0.1934,1
0,0.0905,11.6,0,0,0.0604,0.8361,0
1,0.0905,161.81,0,0,0.223,0.8403,0
0,0.2424,34.8,0,0,0.2531,0.9205,0
1,0.0493,67.55,0,0,0.2144,0.8681,0
0,0.1992,95.91,0,0,0.1859,0.9082,0
0,0.0746,22.71,0,0,0.3953,0.897,0
0,0.313,46.5,0,0,0.1227,0.9426,0
1,0.0447,75.07,0,0,0.0104,0.8954,0
12,0.875,80.24,1,0,0.6709,0.3346,1
2,0.1445,59.96,0,0,0.1081,0.9878,0
0,0.1736,9.7,0,0,0.1208,0.9437,0
1,0.0597,7.65,0,0,0.1454,0.9032,0
2,0.0398,4.24,0,0,0.416,0.6606,0
0,0.0829,11.33,0,0,0.0443,0.9715,0
0,0.0949,29.29,0,0,0.1998,0.7616,0
0,0.3117,0.9,0,0,0.204,0.9556,0
0,0.1165,78.26,0,0,0.0313,0.7902,0
0,0.1545,0.51,0,1,0.07,0.7999,0
1,0.0173,34.89,0,0,0.0213,0.7517,0
5,0.7627,123.75,1,1,0.4689,0.1755,1
0,0.1561,160.22,0,0,0.4619,0.9256,0
0,0.1174,9.43,0,0,0.2626,0.8409,0
0,0.084,73.45,0,0,0.0039,0.9895,0
1,0.1612,51.73,0,0,0.3946,0.8744,0
2,0.0902,64.26,0,0,0.0368,0.7291,0
0,0.0317,10.4,0,0,0.1657,0.9442,0
1,0.0063,63.33,0,0,0.0422,0.9653,0
1,0.174,0.16,0,0,0.0588,0.8462,0
0,0.0327,5.33,0,0,0.2441,0.9039,0
2,0.2804,47.5,0,0,0.0979,0.9721,0
0,0.1207,68.66,0,0,0.0261,0.9611,0
8,0.9118,1102.95,1,0,0.5942,0.1029,1
0,0.0209,7.49,0,1,0.1421,0.7652,0
0,0.0264,17.38,0,0,0.2099,0.8482,0
1,0.0457,8.28,0,0,0.2152,0.8964,0
0,0.0545,35.05,0,0,0.133,0.9236,0
0,0.0643,6.83,0,0,0.354,0.8681,0
0,0.0195,44.58,0,0,0.0306,0.628,0
2,0.1736,5.88,0,0,0.007,0.9601,0
11,0.9753,1.84,1,1,0.6638,0.1743,1
0,0.2185,51.43,0,0,0.1205,0.8962,0
0,0.1879,58.55,0,0,0.0953,0.7768,0
0,0.0141,20.34,0,0,0.1959,0.92,0
0,0.1017,28.21,0,0,0.1523,0.8361,0
12,0.6248,33.4,0,1,0.6123,0.2297,1
11,0.7859,894.63,0,1,0.8272,0.476,1
1,0.1882,18.62,0,0,0.1071,0.8918,0
1,0.103,36.31,0,0,0.0378,0.9942,0
8,0.7636,1926.29,0,0,0.9083,0.0931,1
1,0.3633,10.82,0,0,0.1662,0.7527,0
1,0.0093,11.29,0,0,0.037,0.9631,0
0,0.0377,10.74,0,0,0.0195,0.913,0
0,0.0911,81.33,0,0,0.0474,0.6559,0
1,0.0702,7.14,0,0,0.1919,0.703,0
1,0.1888,19.96,0,0,0.0918,0.9334,0
0,0.049,3.87,0,0,0.28,0.6486,0
0,0.0155,6.46,0,0,0.0312,0.7442,0
0,0.0173,43.29,0,0,0.3533,0.8763,0
1,0.0072,7.14,0,0,0.0233,0.9015,0
1,0.2936,34.08,0,0,0.2318,0.9875,0
2,0.8568,67.06,0,0,0.8608,0.0783,1
0,0.033,19.63,0,0,0.0812,0.9333,0
1,0.0649,21.23,0,0,0.1553,0.9649,0
14,0.3428,2490.68,1,0,0.8693,0.2031,1
0,0.0805,46.98,0,0,0.1053,0.8879,0
0,0.0113,17.39,0,0,0.3871,0.7633,0
0,0.0763,5.75,0,0,0.1669,0.7535,0
0,0.0174,10.98,0,0,0.0883,0.8288,0
4,0.5293,20.86,1,1,0.354,0.317,1
0,0.021,16.03,0,0,0.0274,0.7686,0
3,0.225,7.1,0,0,0.2524,0.9136,0
0,0.0278,29.83,0,0,0.3986,0.7868,0
0,0.1447,2.37,0,0,0.0059,0.9248,0
2,0.0454,32.82,0,0,0.0827,0.9597,0
0,0.1814,19.09,0,0,0.1088,0.9845,0
0,0.1308,2.01,0,0,0.1612,0.9786,0
0,0.0224,14.06,0,0,0.0914,0.9486,0
0,0.1048,141.54,0,1,0.1409,0.8709,0
0,0.0741,12.65,0,0,0.3879,0.8444,0
2,0.1505,69.47,0,0,0.2784,0.8381,0
0,0.1526,14.91,0,0,0.2795,0.857,0
0,0.1005,49.92,0,0,0.1743,0.7979,0
0,0.1833,76.87,0,0,0.191,0.9252,0
0,0.0306,13.14,0,0,0.1423,0.562,0
0,0.0438,39.29,0,0,0.3101,0.9269,0
1,0.1606,21.29,0,0,0.2489,0.9393,0
0,0.218,2.75,0,0,0.2757,0.978,0
4,0.8308,4.15,1,0,0.7635,0.1399,1
0,0.0732,38.62,0,0,0.1034,0.8401,0
1,0.104,3.82,0,0,0.1454,0.9648,0
1,0.1988,2.65,0,0,0.3252,0.8512,0
0,0.1257,10.56,0,0,0.3698,0.9297,0
1,0.3387,32.95,0,0,0.0605,0.9103,0
0,0.1178,1.62,0,0,0.4628,0.9431,0
2,0.0894,45.53,0,0,0.0141,0.9794,0
1,0.1383,38.33,0,0,0.1461,0.7629,0
0,0.1261,5.14,0,0,0.2165,0.6992,0
0,0.0338,58.14,0,0,0.0466,0.8148,0
0,0.1209,2.64,0,0,0.0924,0.8263,0
1,0.1301,5.78,0,1,0.1808,0.8755,0
0,0.0292,6.27,0,0,0.2164,0.7798,0
0,0.0125,69.62,0,0,0.3708,0.783,0
14,0.8073,77.58,1,1,0.8166,0.3365,1
0,0.0292,0.26,0,0,0.2208,0.7378,0
0,0.0353,111.05,0,0,0.1123,0.8789,0
0,0.0744,53.39,0,0,0.0196,0.6385,0
0,0.0188,117.57,0,0,0.4067,0.9616,0
0,0.0338,32.85,0,0,0.1216,0.8173,0
1,0.0389,3.63,0,0,0.1204,0.967,0
4,0.3381,27.15,0,0,0.5755,0.0504,1
0,0.1161,43.17,0,0,0.1927,0.7968,0
0,0.2996,89.73,0,0,0.1812,0.9,0
0,0.2844,5.98,0,0,0.1575,0.9589,0
0,0.071,51.83,0,0,0.1042,0.8537,0
13,0.7536,927.12,1,0,0.7285,0.2095,1
1,0.1951,17.07,0,0,0.0283,0.8495,0
0,0.0338,63.43,0,0,0.2487,0.8458,0
0,0.0632,5.3,0,0,0.2228,0.7895,0
0,0.1182,25.29,0,0,0.19,0.9327,0
0,0.2321,60.14,0,0,0.2604,0.8507,0
1,0.0808,36.39,0,0,0.3862,0.4728,0
0,0.0821,16.98,0,0,0.1974,0.6704,0
1,0.1819,69.12,0,0,0.0466,0.5705,0
0,0.0675,26.13,0,0,0.3547,0.8187,0
0,0.3014,95.82,0,0,0.2289,0.7381,0
0,0.0055,3.56,0,0,0.0179,0.8395,0
1,0.1305,101.28,0,0,0.4815,0.5279,0
0,0.0995,29.17,0,0,0.2314,0.8964,0
0,0.0066,38.07,0,0,0.1412,0.7724,0
0,0.0062,100.88,0,0,0.2012,0.6901,0
0,0.2867,26.2,0,0,0.3719,0.8748,0
2,0.0651,6.0,0,0,0.1057,0.9294,0
0,0.1174,3.98,0,0,0.058,0.9059,0
7,0.6948,2804.8,1,0,0.4001,0.1226,1
9,0.8621,50.59,1,0,0.5025,0.3451,1
0,0.1313,5.2,0,0,0.1425,0.8533,0
0,0.0424,90.21,0,0,0.0141,0.7739,0
1,0.324,37.58,0,0,0.1984,0.8803,0
0,0.0545,9.11,0,0,0.0636,0.8075,0
12,0.9094,3448.32,1,1,0.7992,0.351,1
0,0.0993,17.53,0,0,0.1506,0.8048,0
0,0.0139,23.11,0,0,0.329,0.891,0
9,0.8717,47.31,1,1,0.5246,0.3488,1
1,0.0121,2.73,0,0,0.2136,0.717,0
0,0.04,13.13,0,0,0.2853,0.8763,0
1,0.0334,24.48,0,0,0.0396,0.9048,0
0,0.2564,7.46,0,0,0.3148,0.9732,0
0,0.0337,64.01,0,0,0.1049,0.8064,0
6,0.7213,80.19,0,0,0.7183,0.0778,1
0,0.0351,54.84,0,0,0.1544,0.882,0
1,0.3444,139.23,0,0,0.3242,0.9282,0
0,0.1519,16.21,0,0,0.0355,0.9776,0
0,0.0745,133.6,0,0,0.2577,0.9453,0
1,0.1816,3.15,0,0,0.02,0.9515,0
1,0.0507,81.8,0,0,0.0514,0.9104,0
0,0.009,7.56,0,0,0.0614,0.8591,0
0,0.0801,20.23,0,0,0.1874,0.6726,0
0,0.0682,11.05,0,0,0.0286,0.8703,0
0,0.1216,74.93,0,0,0.0793,0.8669,0
0,0.1052,5.66,0,0,0.0328,0.8795,0
0,0.0613,140.3,0,0,0.0545,0.6797,0
1,0.1184,63.45,0,0,0.2408,0.7661,0
0,0.3253,0.55,0,0,0.3666,0.8914,0
5,0.9036,897.4,0,1,0.4129,0.1842,1
1,0.1525,63.08,0,0,0.2009,0.7338,0
0,0.2027,38.94,0,0,0.0198,0.995,0
0,0.0633,84.45,0,0,0.1126,0.9132,0
1,0.0386,16.09,0,0,0.1336,0.957,0
0,0.1125,22.13,0,0,0.6111,0.7638,0
0,0.2197,18.59,0,0,0.1292,0.8043,0
1,0.0053,2.85,0,0,0.0169,0.9283,0
0,0.0687,36.76,0,0,0.0457,0.9037,0
0,0.0173,5.5,0,0,0.1649,0.8652,0
5,0.7557,37.02,0,1,0.6296,0.1903,1
0,0.128,46.94,0,0,0.2877,0.9893,0
11,0.6527,3416.27,1,0,0.8397,0.6233,1
2,0.0205,89.83,0,0,0.1834,0.9295,0
0,0.12,41.31,1,0,0.2124,0.9676,0
1,0.0362,5.23,0,0,0.3356,0.9394,0
0,0.0651,39.63,0,0,0.1386,0.9481,0
0,0.0209,179.01,0,0,0.067,0.938,0
1,0.0336,5.77,0,0,0.0197,0.9114,0
14,0.885,2378.64,1,0,0.5944,0.1478,1
0,0.0163,98.42,0,0,0.0469,0.9512,0
11,0.7343,1024.92,1,0,0.4097,0.4009,1
16,0.554,1522.16,1,1,0.8952,0.4198,1
0,0.0905,1.07,0,0,0.1202,0.6123,0
0,0.1304,52.54,0,0,0.2092,0.9955,0
0,0.0199,7.23,0,0,0.0547,0.8793,0
1,0.0111,30.32,0,1,0.0735,0.9689,0
0,0.0561,25.35,0,0,0.0158,0.9412,0
1,0.1715,34.3,0,0,0.2596,0.9085,0
0,0.1551,34.62,0,0,0.0703,0.9588,0
2,0.0787,0.08,0,0,0.2222,0.8271,0
1,0.4394,11.26,0,0,0.0457,0.9531,0
0,0.084,1.98,0,0,0.0016,0.9574,0
1,0.117,2.35,0,0,0.216,0.9237,0
0,0.0724,3.15,0,0,0.2457,0.8239,0
0,0.0537,21.14,0,0,0.2574,0.8572,0
0,0.143,3.28,0,0,0.0236,0.9829,0
0,0.04,3.21,0,0,0.1779,0.7004,0
9,0.7674,1940.34,1,1,0.9686,0.1986,1
1,0.2386,19.08,0,0,0.0876,0.8617,0
1,0.1161,6.94,0,0,0.4961,0.9228,0
0,0.268,20.75,0,1,0.6399,0.9692,0
0,0.2338,103.93,0,0,0.0444,0.8313,0
0,0.0929,41.61,0,0,0.2094,0.9243,0
0,0.1961,24.93,0,0,0.1347,0.9438,0
18,0.6192,3400.16,1,1,0.2138,0.2584,1
1,0.1638,9.15,0,0,0.5169,0.9227,0
0,0.0193,46.69,0,0,0.0452,0.9811,0
0,0.0805,21.2,0,0,0.1059,0.8559,0
0,0.0141,13.14,0,0,0.1503,0.9939,0
0,0.0011,5.48,0,0,0.0671,0.6528,0
1,0.0996,6.62,0,0,0.1451,0.7723,0
1,0.124,18.07,0,0,0.4345,0.7987,0
1,0.0882,12.65,0,0,0.1353,0.9227,0
1,0.0922,51.03,0,0,0.4021,0.8639,0
1,0.0831,47.76,0,0,0.015,0.9481,0
1,0.1317,29.35,0,0,0.0024,0.8808,0
0,0.1262,18.87,0,1,0.0111,0.9349,0
0,0.1829,13.21,0,0,0.0077,0.9783,0
1,0.1359,32.54,0,0,0.0174,0.9581,0
0,0.0122,18.08,0,0,0.2148,0.9336,0
0,0.1095,10.29,0,0,0.0823,0.7087,0
0,0.0719,47.51,0,0,0.1204,0.8612,0
1,0.2929,15.5,0,0,0.0044,0.7454,0
0,0.2008,7.32,0,0,0.4208,0.9453,0
0,0.109,49.1,0,0,0.0548,0.8784,0
0,0.1105,52.22,0,0,0.2439,0.9715,0
1,0.1466,3.57,0,0,0.2933,0.8254,0
1,0.0196,40.29,0,0,0.1619,0.7934,0
0,0.0372,123.08,0,0,0.1513,0.8625,0
1,0.0415,15.75,0,0,0.0831,0.8777,0
0,0.03,3.96,0,0,0.1131,0.693,0
0,0.2786,2.79,0,0,0.0785,0.6208,0
0,0.0141,18.51,0,0,0.1929,0.7866,0
0,0.1156,10.3,0,0,0.2077,0.5409,0
2,0.0791,134.33,0,0,0.165,0.9402,0
0,0.0242,25.2,0,0,0.0433,0.8949,0
0,0.0206,31.61,0,0,0.1482,0.8928,0
0,0.0666,38.81,0,0,0.0717,0.9341,0
0,0.2159,0.4,0,0,0.0565,0.8492,0
0,0.3853,148.82,0,0,0.3745,0.8668,0
1,0.015,53.66,0,0,0.1821,0.929,0
1,0.0304,85.24,0,0,0.2332,0.8165,0
1,0.1105,41.74,0,0,0.235,0.7904,0
0,0.1756,48.66,0,0,0.1877,0.7441,0
9,0.3761,135.82,1,1,0.723,0.0654,1
2,0.1058,14.8,0,0,0.0861,0.9347,0
0,0.0578,44.2,0,0,0.086,0.9984,0
0,0.0172,116.33,0,0,0.5013,0.7239,0
0,0.006,0.02,0,0,0.2267,0.8319,0
1,0.2297,64.49,0,0,0.0368,0.7719,0
0,0.0495,25.17,0,0,0.3194,0.8527,0
0,0.2171,7.7,0,0,0.1928,0.8933,0
0,0.0505,18.67,0,0,0.0453,0.9537,0
0,0.0139,57.14,0,0,0.1884,0.849,0
0,0.1177,3.38,0,0,0.2816,0.9028,0
1,0.1197,14.52,0,0,0.2234,0.9845,0
1,0.0119,52.75,0,1,0.0059,0.6348,0
0,0.0292,23.58,0,0,0.0415,0.7687,0
0,0.1486,41.44,0,0,0.2659,0.7212,0
2,0.0952,80.53,0,0,0.3235,0.9296,0
2,0.1927,0.65,0,0,0.0311,0.999,0
1,0.0996,23.63,0,0,0.205,0.7685,0
0,0.1228,4.31,0,0,0.0729,0.8996,0
2,0.0111,32.49,0,0,0.1127,0.8988,0
1,0.1291,9.24,0,0,0.2295,0.9866,0
0,0.1305,5.59,0,0,0.0668,0.5857,0
1,0.1726,45.88,0,1,0.1143,0.9374,0
1,0.1062,6.61,0,0,0.1453,0.8639,0
1,0.0421,18.23,0,0,0.0033,0.8682,0
1,0.1508,34.33,0,0,0.2648,0.8194,0
0,0.1117,22.35,0,0,0.0423,0.7337,0
0,0.1072,48.89,0,0,0.0291,0.8271,0
7,0.6869,3306.64,0,1,0.5869,0.2046,1
0,0.0886,53.35,0,0,0.1131,0.9259,0
0,0.0025,5.3,0,0,0.0946,0.9788,0
1,0.2389,26.79,0,0,0.3915,0.825,0
8,0.6216,1351.54,1,0,0.6867,0.204,1
1,0.1893,48.37,0,0,0.0283,0.9887,0
0,0.1461,16.43,0,0,0.2259,0.55,0
0,0.038,8.89,0,0,0.0389,0.8514,0
0,0.1101,8.52,0,0,0.1132,0.7735,0
1,0.0704,20.05,0,0,0.1791,0.9883,0
11,0.6329,3428.6,1,1,0.2616,0.2527,1
1,0.1847,25.86,0,0,0.1084,0.7639,0
1,0.1183,45.05,0,0,0.1792,0.4371,0
0,0.1351,0.82,0,0,0.2384,0.4821,0
1,0.0201,42.73,0,0,0.3922,0.8104,0
1,0.0113,37.81,0,0,0.0361,0.8215,0
1,0.066,11.29,0,0,0.0268,0.9954,0
0,0.3021,17.09,0,0,0.131,0.9718,0
0,0.0693,33.28,0,0,0.1313,0.9321,0
1,0.0438,30.6,0,0,0.0441,0.9434,0
1,0.0391,82.96,0,0,0.2145,0.9739,0
0,0.2338,71.34,0,0,0.0941,0.7897,0
13,0.7682,17.54,0,1,0.8997,0.0843,1
0,0.096,133.32,0,0,0.1441,0.8959,0
0,0.0867,48.64,0,0,0.335,0.8439,0
1,0.0398,12.9,0,0,0.0931,0.9112,0
0,0.0936,1.26,0,0,0.0779,0.9442,0
0,0.0962,14.12,0,0,0.3207,0.6055,0
0,0.2536,23.04,0,0,0.3203,0.8328,0
1,0.0697,6.87,0,0,0.1768,0.7021,0
1,0.0401,13.66,0,0,0.4487,0.7634,0
0,0.0605,10.79,0,0,0.082,0.9396,0
0,0.0515,71.61,0,0,0.1563,0.8929,0
4,0.8876,2389.18,0,1,0.8576,0.0319,1
6,0.6627,1376.19,0,0,0.3285,0.1482,1
0,0.0804,16.13,0,0,0.4689,0.9412,0
1,0.0425,88.72,0,0,0.1406,0.608,0
0,0.1654,28.46,0,0,0.0518,0.7429,0
0,0.0442,47.85,0,0,0.2999,0.7895,0
0,0.2358,40.42,0,0,0.1862,0.8852,0
2,0.1798,46.99,0,0,0.2718,0.9635,0
0,0.1556,0.36,0,0,0.0152,0.6315,0
0,0.0244,97.85,0,1,0.0859,0.8675,0
0,0.0979,25.9,0,0,0.0165,0.9317,0
1,0.0952,15.26,0,0,0.1831,0.7744,0
0,0.0241,33.96,0,0,0.1904,0.9962,0
0,0.4043,9.15,0,1,0.2238,0.9058,0
5,0.8333,1464.17,1,0,0.9353,0.2257,1
0,0.1692,10.07,0,0,0.3527,0.9092,0
8,0.8839,1547.84,1,0,0.7292,0.1103,1
12,0.8271,3236.07,1,1,0.6332,0.1098,1
0,0.0641,21.88,0,0,0.4087,0.7421,0
1,0.1136,31.76,0,0,0.0598,0.8155,0
15,0.9133,50.36,0,1,0.8636,0.2397,1
1,0.2096,8.76,0,0,0.0877,0.8153,0
0,0.0869,118.13,0,0,0.1338,0.9847,0
1,0.0023,0.86,0,0,0.1309,0.9205,0
9,0.8454,1791.52,0,0,0.6807,0.0821,1
0,0.024,5.2,0,0,0.109,0.8641,0
0,0.1685,13.25,0,0,0.2562,0.9502,0
0,0.0888,6.29,0,0,0.0309,0.9348,0
2,0.2538,28.88,0,1,0.0731,0.8994,0
1,0.0739,3.03,0,0,0.239,0.6678,0
9,0.8717,2353.26,0,1,0.6222,0.426,1
3,0.0367,62.28,0,0,0.0155,0.8481,0
1,0.0486,47.81,0,0,0.0999,0.8496,0
0,0.1731,83.03,0,0,0.0337,0.867,0
11,0.7677,197.64,1,1,0.7113,0.0327,1
0,0.0664,2.1,0,1,0.0693,0.8513,0
1,0.0533,2.16,0,0,0.0392,0.7935,0
0,0.1214,24.92,0,0,0.1901,0.7578,0
1,0.2066,5.37,0,0,0.0516,0.8574,0
0,0.1973,204.01,0,0,0.058,0.8479,0
0,0.2577,6.64,0,0,0.1528,0.9344,0
1,0.3093,46.3,0,0,0.0644,0.9537,0
0,0.2441,5.31,0,0,0.1017,0.7163,0
10,0.807,218.16,1,1,0.7519,0.1146,1
1,0.0692,8.89,0,0,0.076,0.9214,0
0,0.1577,49.23,0,0,0.0418,0.9382,0
1,0.0572,32.51,0,0,0.1237,0.8865,0
5,0.8565,2435.9,1,1,0.7831,0.0851,1
9,0.6117,3285.67,1,0,0.8688,0.1395,1
1,0.1861,30.24,0,0,0.2136,0.9385,0
2,0.0782,44.43,0,0,0.1741,0.9416,0
0,0.1702,49.96,0,0,0.0142,0.9396,0
1,0.1185,18.71,0,0,0.0305,0.8542,0
10,0.5185,1677.96,1,0,0.6771,0.2514,1
0,0.0366,204.95,0,0,0.2459,0.9091,0
2,0.0575,6.05,0,0,0.2662,0.8647,0
10,0.6413,59.21,0,1,0.6641,0.1483,1
0,0.0939,164.9,0,0,0.3865,0.7768,0
0,0.2308,25.46,0,0,0.3254,0.5421,0
1,0.0425,40.67,0,0,0.1075,0.9376,0
6,0.9614,28.91,1,0,0.466,0.1239,1
1,0.1243,39.46,0,0,0.2326,0.9744,0
0,0.0661,104.32,0,0,0.0783,0.9524,0
0,0.1391,49.73,0,0,0.0762,0.6274,0
0,0.027,28.96,0,0,0.3071,0.9878,0
0,0.0576,0.33,0,0,0.0647,0.6435,0
0,0.0507,27.41,0,0,0.0464,0.8227,0
0,0.0777,92.0,0,0,0.2459,0.6857,0
0,0.0573,16.29,0,0,0.3002,0.9792,0
0,0.2159,43.7,0,0,0.0585,0.9743,0
0,0.1357,38.19,0,0,0.1509,0.7989,0
9,0.8958,33.06,1,1,0.513,0.0961,1
2,0.128,78.54,0,0,0.1556,0.9287,0
4,0.6327,2149.51,1,0,0.4929,0.1402,1
0,0.1917,20.12,0,0,0.0214,0.8097,0
1,0.0722,116.77,0,0,0.0362,0.803,0
0,0.1165,141.34,0,0,0.2261,0.909,0
0,0.1792,0.33,0,0,0.4567,0.8958,0
2,0.0236,21.6,0,0,0.3246,0.7853,0
4,0.7323,27.2,1,1,0.7411,0.0668,1
3,0.1023,6.06,0,0,0.1644,0.8924,0
0,0.0721,52.48,0,0,0.0228,0.7895,0
0,0.043,20.0,0,0,0.0321,0.6294,0
8,0.7982,871.36,0,1,0.4575,0.1115,1
0,0.1096,55.42,0,0,0.1882,0.8185,0
2,0.2054,56.93,0,0,0.0999,0.6793,0
11,0.588,79.55,1,0,0.7708,0.5353,1
0,0.1371,158.03,0,0,0.096,0.9554,0
1,0.0398,56.07,0,0,0.0405,0.882,0
1,0.1485,24.07,0,0,0.3466,0.9677,0
3,0.1318,14.45,0,0,0.0617,0.8862,0
1,0.0896,22.39,0,0,0.08,0.8795,0
0,0.0851,17.56,0,0,0.047,0.639,0
1,0.0681,70.27,0,0,0.1469,0.915,0
0,0.1,8.38,0,0,0.1247,0.9555,0
7,0.9799,3131.25,1,0,0.8064,0.1568,1
0,0.0491,42.39,0,0,0.0384,0.7947,0
0,0.0924,8.89,0,0,0.2351,0.6874,0
9,0.8294,79.27,1,1,0.6179,0.2662,1
0,0.0445,16.41,0,0,0.1095,0.7627,0
0,0.3002,21.76,1,0,0.2637,0.6786,0
1,0.0826,86.56,0,0,0.0076,0.8739,0
0,0.0062,2.43,0,0,0.2454,0.8745,0
0,0.0653,7.63,0,0,0.0593,0.9289,0
0,0.1708,27.64,0,0,0.1405,0.9622,0
0,0.0579,1.01,0,0,0.0116,0.7722,0
0,0.2618,11.13,0,0,0.0659,0.7653,0
5,0.7108,87.25,1,1,0.4554,0.216,1
0,0.0896,2.38,0,0,0.0534,0.9529,0
11,0.8143,2888.78,0,1,0.5861,0.2167,1
0,0.0599,15.25,0,0,0.1883,0.7785,0
0,0.0586,13.4,0,0,0.134,0.9087,0
0,0.0176,78.0,0,0,0.013,0.7826,0
0,0.2428,131.94,0,0,0.3001,0.9147,0
0,0.0743,31.29,0,0,0.0517,0.7794,0
0,0.102,31.2,0,0,0.1595,0.7861,0
1,0.0411,8.41,0,0,0.1355,0.8761,0
12,0.6154,164.31,1,1,0.7952,0.5196,1
0,0.0281,32.75,0,0,0.0367,0.8774,0
0,0.1445,57.38,0,1,0.5294,0.8736,0
0,0.0546,42.98,0,0,0.0046,0.9523,0
5,0.6675,3406.45,1,0,0.3876,0.3376,1
2,0.2576,42.77,0,0,0.301,0.9638,0
0,0.2513,17.79,0,0,0.257,0.847,0
0,0.1205,2.45,0,0,0.1042,0.972,0
0,0.18,72.51,0,0,0.239,0.8914,0
0,0.2077,31.59,0,0,0.1455,0.8238,0
0,0.0406,21.48,0,0,0.2687,0.8922,0
0,0.0274,10.08,0,0,0.4995,0.8321,0
1,0.0725,8.35,0,0,0.165,0.9563,0
0,0.0965,13.23,0,0,0.1161,0.9355,0
14,0.7767,2.85,1,0,0.5314,0.3065,1
0,0.1335,8.64,0,0,0.4123,0.9117,0
14,0.8749,103.22,1,1,0.4373,0.3799,1
9,0.922,11.17,0,0,0.4417,0.0305,1
8,0.7319,3110.9,0,1,0.4594,0.0552,1
8,0.6701,21.93,1,1,0.4925,0.2358,1
0,0.0942,4.82,0,0,0.1152,0.9742,0
0,0.1549,63.94,0,0,0.1967,0.9449,0
0,0.0636,2.86,0,0,0.076,0.959,0
1,0.0935,35.22,0,0,0.0084,0.9623,0
1,0.0631,77.92,0,0,0.0161,0.75,0
0,0.2594,11.31,0,0,0.1885,0.887,0
0,0.0662,72.6,0,0,0.2306,0.9916,0
17,0.5266,1204.26,1,0,0.6616,0.0592,1
0,0.1007,6.46,0,0,0.0604,0.7986,0
14,0.8911,2128.64,0,0,0.7289,0.1077,1
0,0.0572,11.77,0,0,0.3276,0.8696,0
0,0.0888,35.49,0,0,0.0593,0.9823,0
0,0.0431,13.85,0,0,0.2381,0.6569,0
0,0.1196,58.11,1,0,0.2288,0.7752,0
1,0.2399,6.66,0,0,0.0547,0.8843,0
1,0.105,14.05,0,0,0.0494,0.9366,0
0,0.0628,5.89,1,0,0.1102,0.9051,0
0,0.2153,86.64,0,0,0.1254,0.8997,0
8,0.9898,38.17,0,0,0.7376,0.2715,1
0,0.0757,57.29,0,0,0.1891,0.9049,0
0,0.1712,54.55,0,0,0.016,0.9146,0
4,0.3536,0.48,0,0,0.1616,0.8924,0
0,0.0623,74.92,0,0,0.2254,0.8451,0
0,0.1295,36.9,0,0,0.0168,0.919,0
0,0.3073,59.44,0,0,0.2783,0.8136,0
1,0.0264,43.7,0,0,0.0011,0.4657,0
0,0.2247,12.41,0,0,0.2238,0.796,0
0,0.124,4.98,0,0,0.1843,0.8976,0
8,0.7362,38.68,1,1,0.7111,0.2704,1
0,0.1443,23.88,0,0,0.1632,0.8425,0
0,0.3263,1.45,0,0,0.1471,0.6136,0
0,0.0459,14.43,0,0,0.185,0.9013,0
0,0.0212,10.95,0,0,0.1295,0.8485,0
1,0.0708,13.67,0,0,0.2953,0.8567,0
0,0.0543,53.71,0,0,0.0323,0.9229,0
3,0.7305,3.48,0,1,0.412,0.1434,1
0,0.0975,0.28,0,0,0.1108,0.9245,0
0,0.0338,22.17,0,0,0.1344,0.5511,0
0,0.1538,7.7,0,0,0.0288,0.5793,0
1,0.1428,5.62,0,0,0.0476,0.9626,0
0,0.0771,103.93,0,0,0.2486,0.8166,0
1,0.0953,29.82,0,0,0.0899,0.8878,0
0,0.1081,86.34,0,1,0.1823,0.9844,0
0,0.1618,14.49,0,0,0.0733,0.9014,0
0,0.097,41.64,0,1,0.1779,0.9171,0
1,0.032,11.89,0,0,0.3815,0.9579,0
0,0.0725,24.52,0,1,0.1232,0.9977,0
1,0.3411,0.62,0,0,0.2924,0.8078,0
